Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-04-15,"(1, 1, 0, 0)",buy,-7.741859632855267,9304.284425067512,9297.339383248163,2.0885488986968994,6945.0418193473815,1129.608508181026
2025-04-16,"(1, 1, 0, 0)",buy,-29.54547851303323,9289.597523615308,9283.346985977896,2.0832419395446777,6250.537637412644,1458.8127420605283
2025-04-17,"(1, 1, 0, 0)",buy,-5.849175807170468,9253.801507464863,9248.17602359119,2.0664150714874268,5625.483873671379,1755.8513213813249
2025-04-18,"(1, 1, 0, 0)",buy,53.96873851337841,9242.32684778402,9237.263912297716,2.063527107238769,5062.935486304241,2025.362955891708
2025-04-19,"(1, 1, 0, 0)",buy,-25.636313406223053,9291.232650811095,9286.676008873419,2.08732008934021,4556.641937673817,2268.2628971552967
2025-04-20,"(1, 1, 0, 0)",sell,19.036655265881564,9261.039695467196,9255.879633515637,2.0770010948181152,4100.977743906435,2484.3809492611913
2025-04-21,"(-1, 1, 0, 0)",sell,261.5206229645173,9274.916288781518,9270.253196369848,2.085515022277832,4611.82387711095,2235.9428543350723
2025-04-22,"(-1, 1, 1, 0)",buy,4.216217431036057,9531.773819334365,9526.7003493085,2.215472936630249,5073.470025866336,2012.3485689015652
2025-04-23,"(-1, 1, 1, 0)",buy,-31.298540007430347,9530.916566739535,9526.350443716256,2.217355966567993,4566.1230232797025,2239.060222317079
2025-04-24,"(-1, 1, 0, 0)",sell,-47.248872878999464,9495.051903708825,9489.66636252607,2.2045440673828125,4109.510720951732,2442.927434492472
2025-04-25,"(-1, 1, 0, 0)",sell,20.054718464230973,9442.41748964707,9437.61775145547,2.183053970336914,4642.679298044684,2198.634691043225
2025-04-26,"(-1, 1, 0, 0)",sell,112.28203258964277,9457.6724699197,9453.332650828794,2.1931889057159424,5117.853379013321,1978.7712219389023
2025-04-27,"(-1, 1, 1, 0)",buy,78.74735108188179,9565.614683418436,9560.067187949422,2.256237030029297,5547.495469013053,1780.894099745012
2025-04-28,"(-1, 1, 1, 0)",buy,-121.69644649030124,9638.814539031304,9633.821793109193,2.295137882232666,4992.745922111747,2024.3091506118799
2025-04-29,"(1, 1, 0, 0)",buy,-120.066826268152,9512.125346618892,9507.631875288991,2.2408010959625244,4493.4713299005725,2239.669565389329
