Date,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,TON11419-USD,USDT-USD,XRP-USD
2024-09-26,352325723,481475077,2081857126,36873129847,1347684388,17336033595,3009969111,350762834,66981158381,1212544781
2024-09-27,316360073,429836781,2144197609,32058813449,1367867354,17023020294,2765830721,368892168,61923482857,1236838134
2024-09-28,205321418,278757607,1858159482,15243637984,1449764972,10252590559,1300870644,221694229,38585123416,2222346896
2024-09-29,190459764,284304343,1649655134,14788214575,856945778,11126215671,1773980028,225635437,39151842030,2225645563
2024-09-30,278179362,397914811,1978021598,37112957475,976744755,17826446789,2376780676,238646774,64288823984,2051368592
2024-10-01,440800413,591569105,2124076272,50220923500,1332235464,25482371785,3656164855,428468559,87661652549,2724318278
2024-10-02,346156714,387669295,1821113448,40762722398,910153432,20148256472,2892264150,282548020,70063566098,2624852688
2024-10-03,314859654,405957042,1611934612,36106447279,825842052,18051447791,2914986844,276670518,63125979096,2329769451
2024-10-04,229796454,333503580,1518084330,29585472513,670077063,14879264082,2361841303,160227306,52705769943,1408313543
2024-10-05,149913415,203836787,1426434745,13305410749,391880787,8152969183,1113937760,145490889,29417406990,685609430
2024-10-06,151061108,246688545,1416593714,14776233667,435305366,8458690205,1168715645,165493018,31287737203,595405724
2024-10-07,260641174,342346769,1703177011,34253562610,849108258,17414044416,2678803498,208704999,62209887550,1192453387
2024-10-08,225110180,279668835,2143563900,28134475157,615072081,14067361080,1710617951,207988253,52704043947,906939733
2024-10-09,220051874,291046815,1913652029,27670982363,667785123,14954047093,1697499287,186632567,51841377811,858437665
2024-10-10,208411029,277816995,1559089785,30452813570,749185963,15327769940,1770157917,160974916,53496953156,1260651129
2024-10-11,192684098,275196332,1622508791,30327141594,650490847,13489061564,1797846253,135179818,51632274020,924108714
2024-10-12,153558913,382332550,1482994534,16744110886,519024338,9372169184,1118630507,132475876,35944351076,569251511
2024-10-13,185274283,324930237,1472484694,18177529690,573648913,9189490605,1294444111,158528328,36960774632,615540884
2024-10-14,285258532,383950328,1825783992,43706958056,1038038455,21434687898,2929339176,201760459,73645211355,1075594127
2024-10-15,399757771,525425043,2040945899,48863870879,1367247373,22003780898,3451652506,256452213,83963242850,1286412941
2024-10-16,268878089,344052072,1918592073,38195189534,2270276586,17012396419,2397546608,167966035,63169854723,1085371530
2024-10-17,284797891,246289159,1739191571,32790898511,1557107117,15150712321,2157747733,178219704,55057801321,1406187768
2024-10-18,210521099,182973906,1638190792,36857165014,2216997635,17043738652,1754226839,150624909,59487210585,1042238395
2024-10-19,165288317,130507026,1432675869,14443497908,1898579280,8557834553,1440375026,102782022,32490132300,603883719
2024-10-20,202078470,170244986,1608355248,18975847518,1456913937,14559296242,2579198899,120943140,45409324314,692297811
2024-10-21,305820736,307767782,1917193200,37498611780,2075196142,17328615363,3924173188,184183311,66839777317,1319986738
2024-10-22,299403395,287607240,1739710555,31808472566,1647303198,15541911074,3470792372,171383571,58886789137,1120439497
2024-10-23,292449176,283121246,1719055847,32263980353,1430747359,17876984551,3861697575,163656068,60689585382,982705775
2024-10-24,268150393,220372770,1595144217,31414428647,1349772912,16128627601,3529481044,138137599,57614263583,895039741
2024-10-25,429399149,353648637,1712373877,41469984306,1458877964,22560233078,4869966180,283519664,78091841017,1357198783
2024-10-26,250257801,185204600,1433826425,19588098156,947921669,13597102184,2755373492,180540640,44076956725,703691734
2024-10-27,153581313,113629702,1402058513,16721307878,1129296560,9801434566,2427933420,109124190,34453667355,509849012
2024-10-28,268428861,252758395,1671332663,38799856657,3078140199,18971841402,3623055701,161375938,66855500410,837346671
2024-10-29,295107515,266070222,1886358424,58541874402,3785378330,22185845095,3919545873,199046912,87586242107,1076280681
2024-10-30,291553538,242724462,1662620787,40646637831,2319205433,22382690746,2772422773,206051675,69142436437,900858937
2024-10-31,280824333,228654285,1810695051,40627912076,2213630995,19760409505,2652620406,160655005,67445977914,1015745412
2024-11-01,368246241,258046918,1708220753,49989795365,2406203136,20215438328,3157093060,168921862,75894767746,1284409586
2024-11-02,236242981,136177246,1427236241,18184612091,1342216649,9639457439,1618170398,124956232,35453783349,527041359
2024-11-03,282268957,272834544,1584005358,34868307655,2214868458,15667779706,2645801646,202981118,57567131255,940842891
2024-11-04,261938084,257203289,1580672363,41184819348,2541759238,17110200696,2809006700,173616114,64129566492,1025432948
2024-11-05,241884463,254877588,1513727150,46046889204,4095671194,17894057485,3243848057,224654341,69890308288,1027346174
2024-11-06,628391576,622787876,2342544855,118592653963,12194137333,41887574364,9822932731,369331695,174263401161,2211008426
2024-11-07,621558993,480668334,1970633102,63467654989,4338342915,35352318438,4700842780,335011252,113210698441,1889112043
2024-11-08,1438657272,437139762,1878681588,55176858003,4089504352,32303261101,5673142495,221083236,102072246665,1498480370
2024-11-09,721697726,441332769,2739276599,29009480361,4290391407,29210133088,3363617004,378490818,79860693662,1238578019
2024-11-10,5261440714,968497492,2965668641,82570594495,14901681717,47418730187,8564655765,552926980,178936402107,4198897125
2024-11-11,2987552596,1369370972,3375111971,117966845037,19590715363,55417771668,10290809023,540765792,221704336713,4066959667
2024-11-12,2901745029,1838315195,3603680244,133673285375,39936467957,56686078066,11308516682,772895626,263991047405,11156505329
2024-11-13,2297021923,1511749059,3294001434,123559027869,28286313456,52010205682,11296665808,559268692,249998968429,7773620799
2024-11-14,1494813121,852265512,3392713356,87616705248,15564516841,35743352141,8094554275,508783569,191362214233,9458526339
2024-11-15,3850451584,675943240,2547491086,78243109518,11623194182,32701369872,6109860311,404301024,162767483205,11738281623
2024-11-16,5486835963,833850531,2115528251,44333192814,7524229950,26650658846,4698955745,486187296,132581111290,22568823580
2024-11-17,2319881888,1172065142,2452647630,46350159305,7832273719,28348163224,9981076722,369134261,132049931364,12066098151
2024-11-18,2244334039,890069195,2284855769,75535775084,8396330143,35445557613,8798714213,312006875,160315204053,9978319005
2024-11-19,1551275089,664506765,2075194269,74521048295,12889618537,29823634432,6711919414,298480154,145026896702,5884163705
2024-11-20,3799019828,768090737,2115915285,71730956426,8029529786,29785491216,6454141445,314954911,140774842890,6409028714
2024-11-21,2536610264,919488029,2698689844,106024505582,8052510566,51619069348,10735314060,468470303,196629125698,10451562188
2024-11-22,6204396570,1853305714,2447537777,78473580551,13591947495,36775716442,7249493783,390678936,168744865627,19984456169
2024-11-23,6544939547,1929765400,3306614137,44414644677,20873625275,38835184688,6234742858,1222246334,175794188544,15468388183
2024-11-24,3863056160,1401619979,3110188599,51712020623,12213185937,27901454185,5330146683,780402261,161179026067,11863424377
2024-11-25,3241380612,2198820064,2787672069,80909462490,9773285006,51544793988,6616015635,639110525,191694839817,11517571350
2024-11-26,2875634851,1538218514,2637257322,91656519855,8847260920,39902959158,6996936265,598752895,181473614140,9378581138
2024-11-27,2606240084,1220290175,2393610865,71133452438,6388400976,43383987191,5381404312,478250616,160374457051,7766481602
2024-11-28,1563014326,709342516,2597378212,52260008261,5955119388,32362724276,4047310070,470594100,129679180306,5820667101
2024-11-29,2218813144,755020169,2098059690,54968682476,6768739922,27622629486,4152396835,279119447,134186448971,14734827154
2024-11-30,2395901131,738899863,2273610461,31634227866,5601447294,30670867436,3549156564,441656646,120928470477,16537204319
2024-12-01,2300394616,737035871,2055110342,36590695296,8333397829,28018113530,3726118866,352226237,130353277727,18321198113
2024-12-02,5544891690,3304021551,2641248821,72680784305,13072433718,47284967570,7374176295,537334830,227268445649,51723383809
2024-12-03,5770098588,2337355056,4177512806,67067810961,9362620939,36839829742,8404095315,577805830,228432340978,43498034453
